Data_Type,Run_Name,Fault_Name,Time_Step,TIME,S1V1,S1V2,S1V3,S1V4,S1V5,S1I1,S1I2,S1I3,S1I4,S1I5,S1P1,S1P2,S1P3,S1P4,S1P5,S2V1,S2V2,S2V3,S2V4,S2V5,S2I1,S2I2,S2I3,S2I4,S2I5,S2P1,S2P2,S2P3,S2P4,S2P5,S3V1,S3V2,S3V3,S3V4,S3V5,S4V1,S4V2,S4V3,S4V4,S4V5,S34PV1,S34PV2,S34PV3,S34PV4,S34PV5,S3I1,S3I2,S3I3,S3I4,S3I5,S4I1,S4I2,S4I3,S4I4,S4I5,S34PI1,S34PI2,S34PI3,S34PI4,S34PI5,S34V1,S34V2,S34V3,S34V4,S34V5,S34I1,S34I2,S34I3,S34I4,S34I5
calibration,2920,Normal,16,62.28906,146.8875,8.309692,6.036497,2.828037,1.499634,2.651642,0.004036594,0.002760672,0.0008232182,0.0001260419,7.544,-110.86,145.56,138.18,-178.76,86.4938,7.707881,5.935878,2.770033,1.428845,1.616275,0.0007047175,0.0001704178,4.634628e-05,1.181721e-05,-5.5,180.93,148.47,-116.1,29.98,716.2011,18.5969,4.025642,2.56735,1.595824,517.2313,8.452496,1.988314,0.8530704,0.108764,172.8,69.38,-161.9,48.02,164.1,7.217142,0.04337755,0.009215417,0.001316785,0.005339677,8.583506,0.04943277,0.0304099,0.008035539,0.001120766,-0.4200001,33.0,87.03,177.1,148.2,712.8623,19.76994,4.878602,2.626117,172.1163,15.40306,0.06954366,0.02403146,0.006793283,0.005165175
calibration,2920,Normal,17,65.41797,146.5498,8.722378,6.228521,2.988719,1.516998,2.670023,0.003940171,0.002767036,0.0008241663,0.0001266237,9.683001,-109.66,149.16,138.58,-178.46,86.99317,8.174949,6.273139,2.954506,1.460445,1.597773,0.000656168,0.0001657735,4.518717e-05,9.761467e-06,-6.639999,181.93,-30.84,-114.3,24.3,722.1631,18.64447,3.914579,2.56735,1.568502,524.3062,8.579953,2.07007,0.8932745,0.1372413,172.8,69.71,-162.8,46.62,166.0,7.260474,0.05140022,0.008482326,0.001321341,0.005339677,8.640026,0.05087623,0.03097526,0.008137951,0.001125939,-0.2200003,30.59,89.91,177.7,148.5,718.7743,19.86835,4.80774,2.642028,172.1279,15.50042,0.07650946,0.02502451,0.006891268,0.00516492
calibration,2920,Normal,18,68.54688,147.2262,8.605674,6.196337,2.903923,1.494462,2.654698,0.004144909,0.002783012,0.0008260663,0.0001153494,7.945,-112.46,141.46,133.28,171.94,89.84318,7.691925,5.894338,2.716345,1.40924,1.545309,0.0006699079,0.0001755962,4.875453e-05,1.129835e-05,-5.629999,-15.21,-30.04,-112.7,29.04,713.6497,18.54922,4.146533,2.591105,1.640533,513.0797,8.109329,1.887926,0.7988861,0.1042281,172.8,70.18,-161.2,51.36,157.1,7.119755,0.04337755,0.01152166,0.001275014,0.005218131,8.403589,0.0446699,0.02716533,0.006479104,0.0009311399,-0.8200006,40.56,81.42,173.0,143.6,710.445,19.66005,4.945314,2.647345,172.0974,15.13248,0.06587014,0.01969831,0.005279089,0.005058437
calibration,2920,Normal,19,71.67969,147.3957,7.617895,5.564613,2.506023,1.452062,2.630359,0.004022676,0.002735363,0.0008241663,0.0001260419,6.206,-109.66,144.36,139.58,-177.06,89.43037,6.425175,4.952621,2.243804,1.273459,1.577667,0.0007925288,0.0001847205,5.236187e-05,1.233148e-05,-5.5,-12.94,155.07,-53.01,37.8,698.2089,18.32669,4.408949,2.645362,1.68068,493.2137,7.353344,1.674885,0.6950002,0.08810184,172.9,70.78,-160.2,57.11,-31.9,7.012377,0.04337755,0.01300214,0.001209247,0.004948972,8.234073,0.04135376,0.02520664,0.005827938,0.0008501882,-1.22,48.45,76.53,169.4,140.5,695.3003,19.30677,5.103855,2.692687,172.1803,14.86239,0.06339812,0.01729168,0.00469074,0.004800332
calibration,2920,Normal,20,74.80859,146.8875,7.148829,5.270295,2.363116,1.433788,2.639459,0.003958358,0.002735363,0.0008166105,0.0001309227,5.471,-107.26,146.76,144.28,-170.76,89.43037,6.155098,4.797169,2.192729,1.257434,1.583125,0.0007989416,0.0001815579,5.296818e-05,1.283852e-05,-5.43,177.33,151.57,-48.93,46.7,698.2089,18.32669,4.415553,2.648409,1.682616,492.9296,7.202528,1.674885,0.6942006,0.0855037,172.8,71.11,-160.2,57.38,-36.31,7.012377,0.04337755,0.01307721,0.001206466,0.004931909,8.222712,0.04125864,0.02511973,0.005807845,0.0008462819,-1.22,48.65,76.32999,169.2,140.5,695.3593,19.30677,5.10966,2.694309,172.0795,14.85128,0.06332836,0.01718781,0.004673283,0.004783868
calibration,2920,Normal,21,77.9375,146.5498,7.153769,5.266656,2.360397,1.433788,2.639459,0.003958358,0.002738514,0.000817551,0.0001330501,5.471,-107.06,147.16,144.28,-170.46,89.22472,6.175684,4.797169,2.185169,1.254542,1.586774,0.0008081931,0.0001832378,5.296818e-05,1.181721e-05,-5.17,-12.74,153.77,-51.87,42.82,698.2089,18.32669,4.415553,2.648409,1.682616,493.2137,7.185963,1.674885,0.6966024,0.08609635,172.8,71.65,-160.1,56.65,139.7,7.012377,0.04337755,0.01304713,0.001207855,0.004931909,8.222712,0.04135376,0.02511973,0.005807845,0.0008443354,-1.29,48.58,76.32999,169.2,140.7,695.3658,19.30677,5.112061,2.694633,172.0795,14.85128,0.06339812,0.01719884,0.004671996,0.004784042
calibration,2920,Normal,22,81.07031,146.5498,7.159536,5.266656,2.360397,1.437094,2.639459,0.003958358,0.002741669,0.0008147323,0.0001313757,5.538,-107.06,147.16,144.38,-169.86,89.32749,6.170709,4.801037,2.182654,1.257434,1.584948,0.000790706,0.0001823959,5.296818e-05,1.181721e-05,-5.299999,175.83,156.27,-50.13,37.6,698.2089,18.31079,4.415553,2.645362,1.68068,493.2137,7.311138,1.66911,0.7071068,0.0855037,172.8,70.51,-160.2,57.65,-32.03,7.012377,0.04337755,0.01307721,0.001206466,0.004931909,8.222712,0.04135376,0.02514867,0.005801161,0.0008443354,-1.29,48.58,76.39999,169.4,140.4,695.3168,19.28737,5.122564,2.691262,172.0803,14.85128,0.06339812,0.01721313,0.004666619,0.004784042
calibration,2920,Normal,23,84.19922,146.5498,7.153769,5.26302,2.360397,1.433788,2.639459,0.003967484,0.002738514,0.0008166105,0.0001303212,5.471,-107.06,147.16,144.28,-170.46,89.32749,6.175684,4.808782,2.185169,1.257434,1.586774,0.0007879798,0.0001809319,5.236187e-05,1.181721e-05,-5.299999,176.63,-33.58,-51.87,48.5,698.2089,18.32669,4.415553,2.648409,1.682616,492.9296,7.353344,1.66911,0.695801,0.08679301,172.8,70.65,-160.2,56.51,-30.09,7.012377,0.04337755,0.01306216,0.001205078,0.004931909,8.222712,0.04125864,0.02511973,0.005787821,0.0008462819,-1.22,48.65,76.32999,169.1,140.5,695.3003,19.30322,5.11126,2.695015,172.0795,14.85128,0.06332836,0.01719332,0.004654606,0.004783868
calibration,2920,Normal,24,87.32813,146.8875,7.148829,5.26302,2.357681,1.433788,2.639459,0.003972053,0.002738514,0.000817551,0.0001303212,5.404,-107.16,146.86,144.18,-170.26,89.32749,6.165738,4.789995,2.182654,1.254542,1.586774,0.0008175514,0.0001809319,5.176249e-05,1.078984e-05,-5.299999,-15.41,154.47,-51.74,48.64,698.2089,18.31079,4.418603,2.648409,1.684554,492.9296,7.185963,1.672958,0.695801,0.0855037,172.8,71.05,-160.1,56.91,141.5,7.012377,0.04337755,0.01306216,0.001205078,0.004931909,8.222712,0.04125864,0.02511973,0.005787821,0.0008472566,-1.29,48.71,76.32999,169.2,140.4,695.3658,19.28973,5.11431,2.694309,172.0787,14.85128,0.06332836,0.01719332,0.004654606,0.004783781
calibration,2920,Normal,25,90.45703,146.8875,7.148829,5.259386,2.360397,1.433788,2.639459,0.003967484,0.002741669,0.000818493,0.0001282375,5.337,-107.16,146.76,144.28,-170.06,89.22472,6.149433,4.793305,2.187685,1.260332,1.586774,0.0007998621,0.0001809319,5.296818e-05,1.181721e-05,-5.23,177.73,-31.58,-50.6,38.81,698.2089,18.32669,4.415553,2.648409,1.684554,492.9296,7.202528,1.672958,0.7014311,0.08609635,172.8,71.58,-160.1,56.65,138.5,7.012377,0.04337755,0.01306216,0.001205078,0.004931909,8.222712,0.04125864,0.02511973,0.005794487,0.0008472566,-1.22,48.71,76.27,169.2,140.5,695.3593,19.30558,5.116889,2.694633,172.0787,14.85128,0.06332836,0.01719332,0.004661251,0.004783781
calibration,2920,Normal,26,93.59766,146.8875,7.148829,5.259386,2.360397,1.433788,2.639459,0.003972053,0.002741669,0.0008166105,0.0001292752,5.404,-107.16,147.06,144.38,-170.86,89.22472,6.175684,4.793305,2.187685,1.257434,1.588602,0.0007861675,0.0001815579,5.296818e-05,1.181721e-05,-5.43,175.63,155.27,-49.33,48.84,698.2089,18.32669,4.415553,2.648409,1.682616,492.9296,7.202528,1.672958,0.691011,0.0855037,172.8,71.51,-160.2,56.71,-32.16,7.012377,0.04337755,0.01303212,0.001206466,0.004931909,8.222712,0.04125864,0.02514867,0.005801161,0.0008472566,-1.29,48.65,76.27,169.2,140.5,695.3593,19.30558,5.106471,2.694309,172.0795,14.85128,0.06332836,0.01722972,0.004666619,0.004783781
calibration,2920,Normal,27,96.73047,146.8875,7.159536,5.266656,2.363116,1.433788,2.639459,0.003967484,0.002741669,0.0008156707,0.0001298718,5.471,-107.06,147.36,144.38,-169.86,89.22472,6.170709,4.819867,2.187685,1.257434,1.588602,0.0007888874,0.0001815579,5.296818e-05,1.233148e-05,-5.43,177.13,155.57,-49.46,47.83,698.2089,18.32669,4.418603,2.648409,1.682616,493.2137,7.235773,1.674885,0.6854645,0.08609635,172.9,71.65,-160.1,57.32,137.6,7.012377,0.04337755,0.01307721,0.001206466,0.00493759,8.222712,0.04135376,0.02514867,0.005821234,0.0008482328,-1.22,48.58,76.27,169.2,140.5,695.3463,19.30677,5.103975,2.694633,172.1795,14.85128,0.06339812,0.01721313,0.00468663,0.004789292
calibration,2920,Normal,28,99.85938,146.5498,7.164484,5.273937,2.365838,1.437094,2.6425,0.003958358,0.002741669,0.0008156707,0.0001292752,5.538,-106.96,147.46,144.78,-169.66,89.22472,6.170709,4.816539,2.195255,1.260332,1.588602,0.0008007834,0.0001815579,5.358151e-05,1.181721e-05,-5.5,-14.94,-33.25,-90.8,41.48,698.2089,18.32669,4.411996,2.645362,1.682616,493.2137,7.269173,1.678746,0.6918069,0.08609635,172.8,71.51,-160.2,57.18,141.2,7.012377,0.04337755,0.01307721,0.001207855,0.00493759,8.234073,0.0414014,0.02520664,0.005827938,0.0008521482,-1.29,48.51,76.2,169.3,140.6,695.3332,19.30914,5.103709,2.691587,172.0795,14.86239,0.06343309,0.01726389,0.004692028,0.004788945
calibration,2921,Normal,1,15.32031,146.5498,7.439349,5.401134,2.446161,1.453735,2.645545,0.003935636,0.002738514,0.0008109889,0.0001352119,6.407,-106.86,147.86,144.18,-168.06,87.59615,6.52582,5.035992,2.309325,1.294151,1.612557,0.0006942485,0.000177221,5.176249e-05,1.078984e-05,-4.559999,176.43,151.87,-50.13,52.71,701.6739,18.35848,4.35146,2.633208,1.66911,497.6624,7.429934,1.723793,0.6815301,0.1042281,172.9,72.18,-160.4,52.9,141.4,7.044742,0.04337755,0.0126478,0.001227482,0.0050236,8.278753,0.04251233,0.02573445,0.006074562,0.0008730016,-1.150001,45.97,78.00999,170.4,141.8,698.7352,19.36852,5.032898,2.689424,172.1852,14.93752,0.06425314,0.01789637,0.00491974,0.004871839
calibration,2921,Normal,2,18.44922,146.8875,7.377938,5.389954,2.429322,1.443727,2.636422,0.003958358,0.002735363,0.000813795,0.0001292752,6.006,-107.96,146.16,142.58,-171.46,87.39472,6.414827,4.956042,2.256757,1.280811,1.618136,0.0007211325,0.0001755962,5.236187e-05,1.026869e-05,-4.299999,-14.07,-33.12,-91.9,49.04,700.7857,18.32669,4.378598,2.639277,1.674885,495.6043,7.45564,1.694279,0.6568785,0.1029165,172.9,71.05,-160.2,53.77,155.4,7.034209,0.04337755,0.01283852,0.001216228,0.004983277,8.256858,0.04183261,0.02532299,0.005915821,0.0008590434,-1.22,47.31,77.39999,169.8,141.5,697.837,19.31868,5.035387,2.694765,172.1828,14.90588,0.06375035,0.01745594,0.004771892,0.004833344
calibration,2921,Normal,3,21.58203,147.2262,7.271683,5.361485,2.401513,1.437094,2.630359,0.003985795,0.002738514,0.0008128585,0.0001272081,5.27,-108.16,145.56,141.48,-171.76,87.19368,6.303548,4.925894,2.251567,1.279337,1.63499,0.0007269676,0.0001741867,5.176249e-05,1.129835e-05,-3.960001,-13.0,-33.18,-53.61,49.71,699.0931,18.32669,4.382128,2.645362,1.678746,495.034,7.285929,1.684554,0.6644847,0.1023257,172.8,71.58,-160.2,53.1,157.3,7.034209,0.04337755,0.01282375,0.001217629,0.004977543,8.245458,0.04154464,0.02523568,0.005949973,0.0008580547,-1.22,47.31,77.07,170.0,141.6,696.2109,19.3127,5.046523,2.70052,172.0811,14.89472,0.06353833,0.01738448,0.004804643,0.004827783
calibration,2921,Normal,4,24.71094,147.2262,7.271683,5.335621,2.401513,1.442066,2.630359,0.004027309,0.002738514,0.0008147323,0.0001303212,5.136,-108.26,144.86,142.18,-171.06,87.19368,6.334831,4.929865,2.256757,1.279337,1.629353,0.0007370806,0.0001747894,5.116994e-05,1.129835e-05,-4.299999,176.93,152.97,-52.87,45.83,699.0931,18.32669,4.388692,2.645362,1.676814,494.6919,7.421384,1.694279,0.6706332,0.09772036,172.9,71.92,-160.2,53.37,153.0,7.022881,0.04337755,0.01282375,0.001216228,0.004977543,8.245458,0.0417364,0.02529385,0.005949973,0.0008560812,-1.22,47.51,77.07,170.0,141.4,696.1579,19.31868,5.059235,2.697978,172.182,14.88373,0.06367945,0.01743586,0.004805941,0.004827958
calibration,2921,Normal,5,27.83984,147.2262,7.276708,5.354082,2.407049,1.437094,2.630359,0.003999587,0.002738514,0.0008156707,0.0001276483,5.136,-108.16,145.36,142.08,-172.06,86.59346,6.340669,4.918527,2.236068,1.270531,1.63123,0.0007227949,0.0001741867,5.296818e-05,1.129835e-05,-4.299999,176.93,153.07,-55.81001,49.37,699.0931,18.32669,4.385157,2.645362,1.678746,493.5543,7.45564,1.694279,0.6614316,0.1023257,172.9,71.18,-160.2,53.97,158.7,7.034209,0.04337755,0.01280899,0.001214829,0.004960381,8.245458,0.04144909,0.02532299,0.005875096,0.0008620154,-1.150001,47.58,77.2,169.8,141.1,696.1445,19.31868,5.046498,2.70052,172.1812,14.89472,0.06346811,0.01746728,0.004732586,0.004810531
calibration,2921,Normal,6,30.96875,146.8875,7.286767,5.325188,2.387729,1.437094,2.630359,0.004027309,0.002751154,0.0008147323,0.0001303212,5.337,-108.36,145.26,142.08,-172.06,87.09337,6.350897,4.937249,2.243804,1.273459,1.625605,0.0007079704,0.0001747894,5.058421e-05,1.181721e-05,-4.700001,175.33,153.97,-52.47,42.95,699.0931,18.32669,4.388692,2.639277,1.676814,494.6919,7.387287,1.678746,0.6637202,0.09965176,172.9,71.05,-160.1,53.44,153.5,7.034209,0.04337755,0.01295731,0.001212034,0.004960381,8.234073,0.0417364,0.02532299,0.005915821,0.0008560812,-1.22,47.51,77.2,169.7,140.9,696.1713,19.30914,5.052322,2.692962,172.182,14.88358,0.06367945,0.01741078,0.004775774,0.00481105
calibration,2921,Normal,7,34.10938,146.8875,7.265825,5.342998,2.382237,1.437094,2.633389,0.004008805,0.002741669,0.0008128585,0.0001286812,5.203,-108.06,145.56,141.98,-170.86,86.79308,6.340669,4.94123,2.248977,1.273459,1.629353,0.0007269676,0.0001755962,5.058421e-05,1.181721e-05,-4.559999,176.13,-33.65,-53.47,46.36,699.9792,18.32669,4.388692,2.645362,1.676814,494.4073,7.252454,1.690382,0.66525,0.1003425,172.9,71.85,-160.2,53.44,-39.99,7.022881,0.04337755,0.01297224,0.001214829,0.004954673,8.234073,0.04159249,0.02520664,0.005943127,0.0008620154,-1.22,47.51,77.07,169.8,141.3,697.11,19.31628,5.053852,2.699425,172.182,14.87259,0.06357352,0.01730283,0.004800412,0.004804909
calibration,2921,Normal,8,37.23828,147.2262,7.276708,5.328255,2.40428,1.437094,2.630359,0.003990388,0.002751154,0.0008147323,0.0001266237,5.07,-107.96,145.06,141.98,-172.26,86.99317,6.334831,4.895927,2.230925,1.273459,1.62,0.0007379299,0.0001741867,5.058421e-05,1.026869e-05,-4.83,-14.14,153.07,-53.34,50.84,699.9792,18.32669,4.385157,2.639277,1.678746,494.6919,7.311138,1.682616,0.6629564,0.09772036,172.8,71.11,-160.2,53.24,158.1,7.022881,0.04337755,0.01297224,0.001217629,0.004966095,8.245458,0.0414014,0.02520664,0.005895424,0.0008453079,-1.22,47.71,77.14,169.7,140.9,697.087,19.31151,5.048023,2.691897,172.0811,14.88373,0.06343309,0.01730283,0.00475026,0.004817643
calibration,2921,Normal,9,40.37109,147.2262,7.260808,5.310495,2.409823,1.433788,2.645545,0.003994984,0.002754324,0.0008128585,0.0001303212,5.471,-107.86,144.56,142.38,-172.06,86.79308,6.318806,4.910605,2.220675,1.276395,1.63123,0.0007294827,0.0001725897,4.93759e-05,1.283852e-05,-4.9,176.53,-30.17,-54.08,39.68,699.9792,18.32669,4.385157,2.645362,1.676814,494.123,7.336433,1.694279,0.6448891,0.1023257,172.9,72.18,-160.2,53.37,162.6,7.034209,0.04337755,0.01285331,0.001214829,0.004966095,8.234073,0.04168838,0.02529385,0.005936288,0.0008600328,-1.150001,47.71,77.0,169.8,141.1,697.0771,19.31868,5.029958,2.70052,172.182,14.88358,0.06364408,0.01742456,0.004793593,0.004816331
calibration,2921,Normal,10,43.5,146.8875,7.286767,5.331937,2.39875,1.433788,2.639459,0.003958358,0.002754324,0.0008156707,0.0001298718,5.471,-107.56,144.96,142.18,-172.66,86.99317,6.356017,4.922492,2.238643,1.279337,1.629353,0.0007269676,0.0001733864,5.176249e-05,1.129835e-05,-4.960001,177.73,-32.58,-53.07,46.16,699.0931,18.34258,4.375071,2.639277,1.676814,495.3188,7.464229,1.684554,0.6606706,0.101038,172.9,71.31,-160.2,53.44,150.4,7.022881,0.04337755,0.01286812,0.001216228,0.004983277,8.245458,0.04168838,0.02546918,0.005888639,0.0008541122,-1.22,47.64,77.14,169.6,141.2,696.1412,19.32856,5.035652,2.693727,172.182,14.88373,0.06364408,0.01757382,0.004744793,0.004833783
calibration,2921,Normal,11,46.62891,146.2126,7.260808,5.339308,2.412598,1.447055,2.645545,0.003962918,0.002760672,0.000813795,0.0001303212,5.604,-107.46,145.96,142.78,-170.26,86.89305,6.388296,4.93384,2.27764,1.286723,1.642537,0.0007379299,0.0001755962,5.058421e-05,1.078984e-05,-4.960001,-12.4,-31.58,-52.54,46.56,700.7857,18.34258,4.382128,2.633208,1.674885,496.175,7.524627,1.694279,0.6776179,0.1003425,172.8,71.58,-160.3,52.97,-31.5,7.034209,0.04337755,0.01277953,0.001226069,0.005046787,8.267323,0.04217111,0.02597257,0.006159067,0.0008984937,-1.22,46.77,77.46999,170.5,141.8,697.8101,19.33453,5.059654,2.687276,172.0828,14.91612,0.06400032,0.01805606,0.005005314,0.004892507
calibration,2921,Normal,12,49.80859,145.039,7.505591,5.556931,2.535041,1.472262,2.670023,0.00403195,0.002779809,0.0008166105,0.0001313757,6.206,-107.86,147.16,143.28,-170.46,89.12204,6.891838,5.360868,2.446161,1.362966,1.581303,0.0007030966,0.0001778341,5.236187e-05,1.181721e-05,-7.299999,-14.67,150.67,-53.88,45.29,707.5958,18.46973,4.220706,2.60007,1.642423,504.76,7.888328,1.832251,0.7559358,0.09516668,172.9,70.31,-161.0,51.63,150.5,7.13124,0.04337755,0.01127236,0.001283852,0.005260354,8.436553,0.04608027,0.02808762,0.006910589,0.0009885872,-0.8200006,39.49,81.35,173.5,144.8,704.4777,19.54634,4.976542,2.6513,172.1966,15.17589,0.06694363,0.02068118,0.005701277,0.005095509
calibration,2921,Normal,13,52.94141,146.2126,8.024814,5.847698,2.71322,1.491026,2.660816,0.003985795,0.002770225,0.0008241663,0.0001292752,7.276,-108.76,147.76,141.78,-174.06,86.79308,7.358428,5.663502,2.624128,1.39632,1.618136,0.0007055294,0.0001755962,4.758993e-05,1.078984e-05,-5.43,-15.14,-31.45,-108.1,35.46,711.9267,18.53331,4.13652,2.582172,1.631117,511.3107,8.174947,1.89664,0.808137,0.1042281,172.8,69.78,-161.2,50.16,159.5,7.163333,0.04337755,0.01069092,0.001295731,0.005302919,8.470613,0.04672131,0.02864277,0.007203026,0.001023329,-0.6799994,37.68,82.89,174.7,145.7,708.6965,19.6496,4.944551,2.638416,172.1013,15.24036,0.06743565,0.02150505,0.005982006,0.005134872
calibration,2921,Normal,14,56.08203,146.2126,8.142072,5.916774,2.7478,1.494462,2.660816,0.004018047,0.002770225,0.0008241663,0.0001256073,7.544,-109.46,146.76,140.28,-176.46,87.49538,7.416262,5.74295,2.657572,1.402765,1.601456,0.0007014795,0.0001755962,4.819645e-05,1.129835e-05,-4.5,179.43,-29.37,-60.03,36.93,712.7464,18.54922,4.123207,2.582172,1.627365,512.1945,7.998066,1.905395,0.7952158,0.101038,172.8,69.98,-161.4,49.49,158.6,7.163333,0.04337755,0.01065406,0.001297224,0.005315144,8.470613,0.04682901,0.02874187,0.007236274,0.001030422,-0.6799994,37.55,83.21999,174.8,146.0,709.5851,19.67088,4.918318,2.636651,172.103,15.24036,0.06751856,0.02161868,0.006013794,0.005146393
calibration,2921,Normal,15,59.21094,146.2126,8.243942,5.963964,2.786025,1.501361,2.666951,0.003953803,0.002760672,0.0008222711,0.0001303212,8.212,-108.86,148.56,141.08,-174.36,86.4938,7.559361,5.811456,2.694542,1.407619,1.618136,0.0007153442,0.0001741867,4.819645e-05,1.181721e-05,-4.9,-16.75,150.67,-60.09,41.08,713.6497,18.56511,4.099539,2.576233,1.619888,513.3754,8.231614,1.918602,0.8072069,0.1029165,172.8,69.38,-161.5,49.22,162.5,7.184808,0.04337755,0.01020975,0.001304713,0.005333534,8.504818,0.04764474,0.02927622,0.007456156,0.00105321,-0.6199999,36.14,84.28999,175.4,146.4,710.3973,19.69491,4.906641,2.631754,172.1061,15.29467,0.06814877,0.02236917,0.006226245,0.005162959
calibration,2921,Normal,16,62.33984,146.2126,8.309692,6.010838,2.818286,1.504822,2.666951,0.003967484,0.002770225,0.0008241663,0.0001286812,8.413,-109.16,148.06,140.28,-175.06,86.4938,7.654819,5.894338,2.750964,1.425559,1.616275,0.0007039067,0.0001741867,4.699103e-05,1.181721e-05,-4.629999,181.23,-30.84,-61.03,40.48,716.2011,18.5969,4.039104,2.573268,1.599503,516.9338,8.212681,1.979179,0.831735,0.1120688,172.8,70.24,-162.0,48.09,165.0,7.217142,0.04337755,0.00923666,0.001313757,0.005339677,8.572648,0.04943277,0.03044493,0.007998618,0.001119477,-0.4200001,33.13,86.89999,176.9,148.2,712.9559,19.76425,4.870731,2.633867,172.1148,15.39243,0.06954366,0.02405285,0.006759251,0.005165239
calibration,2921,Normal,17,65.46875,146.5498,8.697309,6.221355,2.98528,1.511768,2.670023,0.003940171,0.002783012,0.0008251159,0.0001238839,9.816999,-109.16,148.56,136.48,-180.96,86.99317,8.158964,6.265202,2.947711,1.460445,1.597773,0.0006706795,0.0001650118,4.518717e-05,1.026869e-05,-6.57,181.03,-31.58,-120.1,24.83,722.1631,18.64447,3.914579,2.56735,1.564895,524.3062,8.769705,2.072454,0.8953338,0.1391506,172.8,69.31,-162.8,46.22,170.2,7.260474,0.04337755,0.008327506,0.001322863,0.005339677,8.650969,0.05116995,0.03126187,0.008289246,0.001140289,-0.2200003,30.19,90.43999,178.0,148.6,718.7003,19.86984,4.809799,2.643102,172.1295,15.51113,0.07091577,0.02540032,0.007040889,0.005164239
calibration,2921,Normal,18,68.64844,147.2262,8.646392,6.217774,2.924051,1.496184,2.657755,0.004088039,0.002779809,0.0008251159,0.0001132439,8.413,-111.86,142.86,133.88,172.84,88.61049,7.781889,5.932463,2.744637,1.415745,1.570418,0.0006622393,0.0001801006,5.000519e-05,1.233148e-05,-6.030001,177.93,-33.38,-64.57,29.31,714.472,18.56511,4.123207,2.588124,1.634877,511.8999,8.222142,1.911987,0.7825009,0.1055565,172.8,69.84,-161.3,50.76,154.1,7.13124,0.04337755,0.01128535,0.001282375,0.005242217,8.425874,0.04529132,0.02754324,0.006660624,0.0009506375,-0.749999,39.55,82.07999,173.5,144.0,711.2231,19.69081,4.905605,2.6451,172.0998,15.16543,0.06634158,0.0201651,0.005453301,0.005080559
calibration,2921,Normal,19,71.78125,148.931,7.708767,5.611578,2.537961,1.458764,2.60025,0.003972053,0.002735363,0.0008241663,0.0001238839,5.003,-109.86,147.16,141.78,-175.96,89.12204,6.552169,5.031935,2.28289,1.286723,1.579484,0.0007691573,0.0001838718,5.236187e-05,1.233148e-05,-5.299999,178.53,-32.58,-56.42,39.34,699.9792,18.34258,4.401848,2.648409,1.682616,494.4073,7.353344,1.682616,0.6950002,0.08994666,172.8,70.45,-160.3,56.45,145.1,7.012377,0.04337755,0.01307721,0.00121064,0.004954673,8.234073,0.04154464,0.02529385,0.005841373,0.0008560812,-1.22,48.38,76.53,169.5,140.7,697.0706,19.32737,5.096755,2.696746,172.0795,14.86239,0.06353833,0.01734034,0.004702844,0.004805428
