Data_Type,Run_Name,Fault_Name,Time_Step,Time,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve
calibration,2928,Normal,26,35.3311,4.0,752.0,753.0,133.0,0.0,1786.0,100.0,1185.0,9426.0,9064.0,-920.0,24.0,16510.0,19370.0,970.0,16490.0,350.0,0.0,27926.0,49.0
calibration,2928,Normal,27,36.3506,4.0,752.0,754.0,134.0,0.0,1784.0,101.0,1184.0,9421.0,9016.0,-1745.0,24.0,16554.0,19386.0,71.0,16630.0,354.0,0.0,27870.0,49.0
calibration,2928,Normal,28,37.3965,4.0,752.0,752.0,133.0,0.0,1784.0,101.0,1183.0,9476.0,9043.0,-1414.0,24.0,16106.0,19344.0,154.0,16344.0,346.0,1.0,27984.0,49.0
calibration,2928,Normal,29,38.3906,4.0,752.0,754.0,133.0,0.0,1777.0,101.0,1183.0,9435.0,9065.0,-1231.0,24.0,16328.0,19304.0,588.0,16460.0,354.0,1.0,28022.0,49.0
calibration,2928,Normal,30,39.4111,4.0,752.0,754.0,134.0,0.0,1786.0,100.0,1184.0,9428.0,9046.0,-1429.0,24.0,16129.0,19402.0,80.0,16504.0,349.0,0.0,27878.0,49.0
calibration,2928,Normal,31,40.4307,4.0,752.0,753.0,130.0,0.0,1779.0,100.0,1185.0,9445.0,9039.0,-1304.0,24.0,16352.0,19178.0,402.0,16516.0,349.0,0.0,28014.0,49.0
calibration,2928,Normal,32,41.4502,4.0,752.0,754.0,132.0,0.0,1779.0,101.0,1183.0,9431.0,9050.0,-2648.0,24.0,15965.0,19320.0,92.0,16218.0,348.0,0.0,27826.0,49.0
calibration,2928,Normal,33,42.4707,4.0,751.0,754.0,133.0,0.0,1778.0,100.0,1183.0,9438.0,9037.0,-655.0,24.0,16149.0,19372.0,616.0,16196.0,353.0,1.0,27938.0,49.0
calibration,2928,Normal,34,43.4902,4.0,752.0,753.0,135.0,0.0,1774.0,100.0,1183.0,9468.0,9029.0,-1842.0,24.0,15981.0,19400.0,-41.0,16334.0,348.0,0.0,27858.0,49.0
calibration,2928,Normal,35,44.5098,4.0,752.0,753.0,135.0,0.0,1768.0,100.0,1182.0,9440.0,8998.0,-393.0,24.0,16550.0,19186.0,354.0,16724.0,352.0,0.0,27820.0,49.0
calibration,2928,Normal,36,45.542,4.0,751.0,752.0,132.0,0.0,1771.0,100.0,1183.0,9444.0,9101.0,214.0,24.0,16302.0,19382.0,79.0,16076.0,353.0,0.0,27962.0,49.0
calibration,2928,Normal,37,46.5605,4.0,751.0,752.0,134.0,0.0,1776.0,101.0,1189.0,9494.0,9046.0,-1377.0,24.0,16290.0,19380.0,63.0,16234.0,360.0,1.0,27878.0,49.0
calibration,2928,Normal,38,47.667,4.0,752.0,754.0,132.0,0.0,1768.0,100.0,1182.0,9464.0,9058.0,-1007.0,25.0,15954.0,19342.0,166.0,16314.0,346.0,0.0,27816.0,49.0
calibration,2928,Normal,39,48.6396,4.0,752.0,753.0,134.0,0.0,1764.0,101.0,1188.0,9449.0,9112.0,-160.0,24.0,16585.0,19334.0,-315.0,16422.0,351.0,0.0,27898.0,49.0
calibration,2928,Normal,40,49.6582,4.0,752.0,754.0,130.0,0.0,1767.0,101.0,1184.0,9385.0,9029.0,-1644.0,24.0,16148.0,19356.0,40.0,16490.0,343.0,0.0,27938.0,49.0
calibration,2928,Normal,41,50.6787,4.0,752.0,753.0,134.0,0.0,1756.0,100.0,1187.0,9453.0,9027.0,359.0,24.0,16270.0,19112.0,150.0,16402.0,346.0,1.0,27836.0,49.0
calibration,2928,Normal,42,51.6982,4.0,751.0,752.0,133.0,0.0,1746.0,100.0,1183.0,9409.0,9078.0,-1101.0,24.0,16341.0,19240.0,-472.0,16558.0,342.0,1.0,28004.0,49.0
calibration,2928,Normal,43,52.7187,4.0,751.0,753.0,130.0,0.0,1744.0,100.0,1184.0,9482.0,9028.0,1153.0,24.0,16155.0,19300.0,20.0,16256.0,345.0,0.0,27918.0,49.0
calibration,2928,Normal,44,53.7383,4.0,752.0,754.0,134.0,0.0,1672.0,100.0,1188.0,9500.0,9032.0,590.0,24.0,16714.0,19268.0,-453.0,16410.0,343.0,0.0,28026.0,49.0
calibration,2928,Normal,45,54.7832,4.0,752.0,754.0,134.0,0.0,1469.0,100.0,1196.0,9492.0,9082.0,1267.0,23.0,16751.0,19288.0,-891.0,16816.0,352.0,0.0,27802.0,49.0
calibration,2928,Normal,46,55.8086,4.0,752.0,753.0,134.0,0.0,1191.0,101.0,1188.0,9513.0,8992.0,216.0,24.0,16400.0,19534.0,6.0,16880.0,354.0,0.0,27764.0,49.0
calibration,2928,Normal,47,56.8301,4.0,752.0,755.0,132.0,0.0,981.0,100.0,1190.0,9475.0,8993.0,473.0,25.0,16243.0,19682.0,-793.0,16780.0,360.0,0.0,27558.0,49.0
calibration,2928,Normal,48,57.8496,5.0,752.0,753.0,133.0,0.0,796.0,101.0,1201.0,9417.0,9054.0,-529.0,26.0,15999.0,19832.0,-46.0,16538.0,344.0,0.0,27532.0,49.0
calibration,2928,Normal,49,58.8701,5.0,752.0,753.0,134.0,0.0,716.0,100.0,1216.0,9436.0,9059.0,-825.0,26.0,15996.0,19866.0,-337.0,16520.0,352.0,0.0,27522.0,49.0
calibration,2928,Normal,50,59.8906,5.0,752.0,753.0,134.0,0.0,699.0,101.0,1196.0,9429.0,9063.0,-441.0,25.0,16170.0,19878.0,-90.0,16624.0,354.0,0.0,27534.0,49.0
calibration,2928,Normal,51,60.9111,5.0,752.0,753.0,132.0,0.0,683.0,101.0,1182.0,9451.0,9032.0,-620.0,25.0,16253.0,19920.0,-340.0,16742.0,342.0,0.0,27450.0,50.0
calibration,2928,Normal,52,61.96,5.0,752.0,755.0,131.0,0.0,676.0,101.0,1184.0,9490.0,9006.0,41.0,25.0,16485.0,19934.0,79.0,16572.0,352.0,0.0,27444.0,50.0
calibration,2928,Normal,53,62.9492,5.0,752.0,753.0,132.0,0.0,671.0,101.0,1187.0,9503.0,8995.0,-348.0,25.0,16157.0,19940.0,-440.0,16580.0,346.0,0.0,27514.0,50.0
calibration,2928,Normal,54,63.9697,5.0,752.0,753.0,133.0,0.0,659.0,101.0,1186.0,9501.0,8989.0,-688.0,25.0,16162.0,19954.0,-520.0,16730.0,348.0,0.0,27506.0,50.0
calibration,2928,Normal,55,64.9902,5.0,752.0,754.0,135.0,0.0,647.0,100.0,1186.0,9417.0,9056.0,-1404.0,26.0,16351.0,20062.0,-460.0,16830.0,344.0,0.0,27378.0,50.0
calibration,2928,Normal,56,66.0098,5.0,752.0,753.0,132.0,0.0,634.0,100.0,1185.0,9454.0,9066.0,-1069.0,26.0,16365.0,19894.0,-401.0,16570.0,353.0,0.0,27486.0,50.0
calibration,2928,Normal,57,67.0293,5.0,752.0,754.0,132.0,0.0,632.0,101.0,1185.0,9497.0,9001.0,-1590.0,26.0,15945.0,19916.0,-332.0,16830.0,358.0,0.0,27450.0,50.0
calibration,2928,Normal,58,68.0498,5.0,752.0,753.0,132.0,0.0,611.0,100.0,1183.0,9512.0,8981.0,-1082.0,26.0,16208.0,20168.0,-674.0,16840.0,348.0,0.0,27354.0,50.0
calibration,2928,Normal,59,69.0693,5.0,752.0,753.0,136.0,0.0,595.0,101.0,1183.0,9449.0,9057.0,-1303.0,26.0,16287.0,20164.0,-9.0,16542.0,355.0,0.0,27334.0,49.0
calibration,2928,Normal,60,70.0898,5.0,752.0,753.0,132.0,0.0,580.0,101.0,1184.0,9437.0,9047.0,-990.0,26.0,16109.0,20250.0,-296.0,16816.0,343.0,0.0,27132.0,49.0
calibration,2928,Normal,61,71.1094,5.0,751.0,753.0,136.0,0.0,554.0,100.0,1179.0,9499.0,9122.0,-744.0,25.0,16178.0,20252.0,-439.0,16752.0,358.0,0.0,27046.0,49.0
calibration,2928,Normal,62,72.1299,5.0,752.0,754.0,133.0,0.0,546.0,100.0,1182.0,9563.0,9027.0,-1008.0,26.0,15917.0,20266.0,-570.0,16754.0,350.0,0.0,27046.0,49.0
calibration,2928,Normal,63,73.1504,5.0,752.0,753.0,135.0,0.0,543.0,102.0,1183.0,9601.0,9024.0,-948.0,25.0,16042.0,20252.0,-397.0,16382.0,346.0,0.0,27102.0,49.0
calibration,2928,Normal,64,74.1943,5.0,751.0,753.0,136.0,1.0,585.0,100.0,1195.0,9582.0,9075.0,5.0,22.0,16853.0,20472.0,64.0,16348.0,345.0,0.0,27300.0,49.0
calibration,2928,Normal,65,75.1894,5.0,752.0,754.0,133.0,0.0,664.0,100.0,1192.0,9577.0,9025.0,524.0,21.0,16992.0,19938.0,-95.0,16886.0,346.0,0.0,27566.0,49.0
calibration,2928,Normal,66,76.2129,5.0,752.0,753.0,135.0,0.0,736.0,101.0,1190.0,9507.0,9073.0,5.0,21.0,16840.0,20004.0,-80.0,16004.0,349.0,0.0,27578.0,49.0
calibration,2928,Normal,67,77.2295,5.0,752.0,753.0,134.0,0.0,842.0,100.0,1188.0,9460.0,9046.0,341.0,22.0,16738.0,19796.0,796.0,16084.0,359.0,0.0,27826.0,50.0
calibration,2928,Normal,68,78.25,5.0,752.0,753.0,133.0,0.0,940.0,101.0,1184.0,9457.0,9003.0,510.0,21.0,17029.0,19460.0,444.0,16276.0,361.0,1.0,27806.0,50.0
calibration,2928,Normal,69,79.2695,5.0,752.0,753.0,133.0,0.0,1018.0,100.0,1185.0,9493.0,8957.0,898.0,21.0,16859.0,19358.0,504.0,16204.0,350.0,0.0,27874.0,50.0
calibration,2928,Normal,70,80.29,5.0,752.0,754.0,132.0,0.0,1030.0,101.0,1186.0,9473.0,9051.0,85.0,21.0,16732.0,19062.0,68.0,16686.0,351.0,0.0,27886.0,50.0
calibration,2928,Normal,71,81.3096,5.0,752.0,752.0,132.0,0.0,1030.0,100.0,1184.0,9465.0,8988.0,175.0,21.0,16961.0,19304.0,98.0,16728.0,357.0,0.0,27886.0,50.0
calibration,2928,Normal,72,82.3301,5.0,752.0,753.0,132.0,0.0,1032.0,101.0,1184.0,9481.0,9031.0,29.0,21.0,16740.0,19132.0,-71.0,16560.0,355.0,0.0,27890.0,50.0
calibration,2928,Normal,73,83.3496,5.0,752.0,754.0,132.0,0.0,1035.0,100.0,1184.0,9422.0,9055.0,242.0,21.0,17029.0,19244.0,-3.0,16434.0,351.0,0.0,28038.0,50.0
calibration,2928,Normal,74,84.3701,5.0,752.0,754.0,135.0,0.0,1035.0,101.0,1182.0,9428.0,9018.0,-392.0,22.0,16642.0,19208.0,54.0,16466.0,355.0,0.0,28036.0,50.0
calibration,2928,Normal,75,85.3906,5.0,752.0,754.0,133.0,0.0,1039.0,101.0,1184.0,9465.0,8972.0,479.0,22.0,16649.0,19082.0,730.0,16600.0,348.0,0.0,28014.0,50.0
calibration,2928,Normal,76,86.4346,5.0,752.0,753.0,131.0,0.0,1044.0,101.0,1185.0,9485.0,8959.0,548.0,21.0,16648.0,19060.0,-325.0,16518.0,351.0,0.0,28032.0,50.0
calibration,2928,Normal,77,87.46,5.0,752.0,752.0,133.0,0.0,1036.0,100.0,1183.0,9428.0,9025.0,159.0,21.0,16819.0,19066.0,-318.0,16578.0,353.0,0.0,28030.0,50.0
calibration,2928,Normal,78,88.4795,5.0,752.0,753.0,136.0,0.0,1039.0,101.0,1182.0,9516.0,8952.0,-80.0,21.0,16944.0,19068.0,133.0,16626.0,351.0,0.0,28014.0,50.0
calibration,2928,Normal,79,89.502,5.0,752.0,754.0,132.0,0.0,1038.0,101.0,1184.0,9421.0,9038.0,290.0,21.0,16648.0,19146.0,-593.0,16602.0,344.0,0.0,27894.0,50.0
calibration,2928,Normal,80,90.5195,5.0,752.0,752.0,135.0,0.0,1045.0,100.0,1184.0,9513.0,8957.0,-26.0,21.0,16877.0,19232.0,-38.0,16600.0,345.0,0.0,28048.0,50.0
calibration,2928,Normal,81,91.541,5.0,752.0,753.0,134.0,0.0,1054.0,101.0,1188.0,9448.0,9013.0,-109.0,21.0,16896.0,19176.0,95.0,16568.0,345.0,0.0,28058.0,50.0
calibration,2928,Normal,82,92.5596,5.0,752.0,753.0,135.0,0.0,1052.0,101.0,1185.0,9451.0,8999.0,-5.0,21.0,16642.0,19136.0,-285.0,16664.0,345.0,0.0,27890.0,50.0
calibration,2928,Normal,83,93.5801,5.0,752.0,753.0,133.0,0.0,1051.0,100.0,1182.0,9469.0,9023.0,757.0,21.0,16615.0,19194.0,-392.0,16660.0,346.0,0.0,28028.0,50.0
calibration,2928,Normal,84,94.5996,5.0,752.0,754.0,133.0,0.0,1049.0,101.0,1184.0,9512.0,8997.0,53.0,21.0,16705.0,19120.0,-474.0,16730.0,346.0,0.0,28026.0,50.0
calibration,2928,Normal,85,95.6201,5.0,751.0,752.0,133.0,0.0,1052.0,101.0,1184.0,9508.0,8956.0,11.0,21.0,17043.0,19072.0,21.0,16608.0,348.0,0.0,28028.0,50.0
calibration,2928,Normal,86,96.6797,5.0,752.0,753.0,135.0,0.0,1052.0,101.0,1184.0,9462.0,8990.0,350.0,21.0,16968.0,19218.0,-59.0,16542.0,349.0,0.0,28044.0,50.0
calibration,2928,Normal,87,97.6582,5.0,752.0,753.0,133.0,0.0,1063.0,100.0,1187.0,9527.0,8956.0,391.0,21.0,16823.0,19118.0,24.0,16596.0,354.0,0.0,27894.0,50.0
calibration,2928,Normal,88,98.7051,5.0,752.0,753.0,133.0,0.0,1049.0,100.0,1184.0,9427.0,9013.0,241.0,21.0,16690.0,19276.0,28.0,16392.0,351.0,0.0,28032.0,50.0
calibration,2928,Normal,89,99.6982,5.0,752.0,753.0,134.0,0.0,1053.0,100.0,1186.0,9475.0,8978.0,130.0,21.0,16562.0,19126.0,156.0,16418.0,345.0,0.0,28028.0,50.0
calibration,2928,Normal,90,100.72,5.0,751.0,754.0,136.0,0.0,1051.0,100.0,1183.0,9499.0,8952.0,205.0,21.0,17063.0,19266.0,62.0,16400.0,346.0,0.0,28028.0,50.0
calibration,2928,Normal,91,101.739,5.0,752.0,753.0,132.0,0.0,1057.0,101.0,1186.0,9436.0,9014.0,356.0,21.0,16826.0,19294.0,-259.0,16442.0,352.0,0.0,28028.0,50.0
calibration,2928,Normal,92,102.76,5.0,751.0,753.0,133.0,0.0,1054.0,101.0,1185.0,9538.0,8962.0,434.0,21.0,16877.0,19228.0,-79.0,16584.0,344.0,0.0,28050.0,50.0
calibration,2928,Normal,93,103.779,5.0,751.0,753.0,133.0,0.0,1056.0,102.0,1186.0,9499.0,8965.0,163.0,21.0,16564.0,19134.0,726.0,16602.0,350.0,0.0,28044.0,50.0
calibration,2928,Normal,94,104.8,5.0,751.0,754.0,134.0,0.0,1055.0,101.0,1186.0,9431.0,9053.0,32.0,21.0,16905.0,19120.0,32.0,16568.0,354.0,0.0,27886.0,50.0
calibration,2928,Normal,95,105.819,5.0,752.0,753.0,134.0,0.0,1054.0,100.0,1184.0,9443.0,9014.0,-186.0,21.0,16792.0,19162.0,109.0,16562.0,353.0,0.0,28046.0,50.0
calibration,2928,Normal,96,106.841,5.0,752.0,753.0,132.0,0.0,1054.0,101.0,1184.0,9451.0,9002.0,592.0,21.0,16646.0,19212.0,95.0,16568.0,354.0,0.0,28046.0,50.0
calibration,2928,Normal,97,107.859,5.0,752.0,753.0,132.0,0.0,1049.0,100.0,1184.0,9440.0,9035.0,142.0,21.0,16570.0,19182.0,90.0,16520.0,353.0,1.0,27882.0,50.0
calibration,2928,Normal,98,108.88,5.0,752.0,753.0,133.0,0.0,1054.0,101.0,1185.0,9482.0,8972.0,385.0,21.0,16773.0,19282.0,101.0,16438.0,351.0,1.0,28046.0,50.0
calibration,2928,Normal,99,109.899,5.0,752.0,753.0,132.0,0.0,1052.0,100.0,1183.0,9439.0,9025.0,402.0,21.0,16742.0,19270.0,85.0,16610.0,349.0,0.0,27888.0,50.0
calibration,2928,Normal,100,110.965,5.0,752.0,753.0,135.0,0.0,1056.0,101.0,1185.0,9489.0,8953.0,156.0,21.0,16968.0,19312.0,-303.0,16596.0,351.0,0.0,27900.0,50.0
calibration,2928,Normal,101,111.96,5.0,752.0,753.0,132.0,0.0,1054.0,100.0,1187.0,9489.0,8955.0,304.0,21.0,16907.0,19078.0,159.0,16554.0,346.0,0.0,28022.0,50.0
calibration,2928,Normal,102,11.2168,4.0,751.0,753.0,133.0,0.0,631.0,100.0,1223.0,9496.0,9020.0,-578.0,26.0,16488.0,19976.0,-591.0,16990.0,349.0,0.0,27612.0,49.0
calibration,2929,Normal,1,11.2168,4.0,751.0,753.0,133.0,0.0,631.0,100.0,1223.0,9496.0,9020.0,-578.0,26.0,16488.0,19976.0,-591.0,16990.0,349.0,0.0,27612.0,49.0
calibration,2929,Normal,2,12.2383,4.0,751.0,754.0,135.0,0.0,614.0,102.0,1222.0,9467.0,9031.0,-1001.0,27.0,16950.0,20060.0,41.0,16540.0,344.0,0.0,27490.0,49.0
calibration,2929,Normal,3,13.2578,4.0,752.0,754.0,132.0,0.0,596.0,100.0,1223.0,9413.0,9079.0,-1187.0,27.0,16566.0,20062.0,-450.0,16620.0,359.0,0.0,27368.0,49.0
calibration,2929,Normal,4,14.2842,4.0,751.0,754.0,135.0,0.0,569.0,101.0,1201.0,9492.0,9010.0,-1223.0,27.0,16551.0,20126.0,-466.0,16748.0,356.0,0.0,27326.0,49.0
calibration,2929,Normal,5,15.3076,4.0,751.0,754.0,131.0,0.0,907.0,102.0,1164.0,9511.0,8939.0,892.0,27.0,16245.0,20300.0,1462.0,15188.0,343.0,0.0,27606.0,50.0
calibration,2929,Normal,6,16.3281,4.0,752.0,754.0,133.0,0.0,1738.0,100.0,1152.0,9520.0,9043.0,-1601.0,25.0,16916.0,19260.0,-1205.0,17068.0,351.0,0.0,27900.0,49.0
calibration,2929,Normal,7,17.4668,4.0,752.0,754.0,134.0,0.0,1813.0,101.0,1194.0,9447.0,9115.0,-1852.0,26.0,16442.0,19678.0,32.0,16526.0,358.0,0.0,27836.0,48.0
calibration,2929,Normal,8,18.4883,4.0,751.0,754.0,132.0,0.0,1659.0,101.0,1201.0,9459.0,9116.0,1683.0,24.0,17207.0,19320.0,-618.0,16654.0,351.0,1.0,27966.0,48.0
calibration,2929,Normal,9,19.5332,4.0,752.0,753.0,133.0,0.0,1489.0,101.0,1196.0,9454.0,9060.0,-530.0,25.0,16393.0,19692.0,800.0,16074.0,351.0,1.0,27840.0,49.0
calibration,2929,Normal,10,20.5586,4.0,751.0,753.0,134.0,0.0,1647.0,101.0,1171.0,9491.0,9006.0,-1635.0,25.0,16496.0,19406.0,1002.0,16454.0,355.0,1.0,27838.0,49.0
calibration,2929,Normal,11,21.5781,4.0,751.0,753.0,134.0,0.0,1681.0,101.0,1195.0,9467.0,9037.0,-1116.0,25.0,16768.0,19254.0,598.0,16244.0,355.0,0.0,27942.0,49.0
calibration,2929,Normal,12,22.5986,4.0,751.0,753.0,133.0,0.0,1677.0,101.0,1181.0,9466.0,9060.0,-894.0,26.0,16657.0,19442.0,-364.0,16792.0,355.0,1.0,28014.0,49.0
calibration,2929,Normal,13,23.6182,4.0,752.0,753.0,132.0,0.0,1681.0,100.0,1184.0,9445.0,9086.0,-976.0,25.0,16870.0,19514.0,71.0,16696.0,346.0,1.0,27842.0,49.0
calibration,2929,Normal,14,24.6377,4.0,751.0,752.0,134.0,0.0,1701.0,102.0,1184.0,9474.0,9044.0,-858.0,25.0,16216.0,19354.0,244.0,16274.0,342.0,0.0,27766.0,49.0
calibration,2929,Normal,15,25.6582,4.0,752.0,753.0,130.0,0.0,1724.0,100.0,1184.0,9493.0,9042.0,-716.0,25.0,16709.0,19516.0,-51.0,16322.0,349.0,0.0,27976.0,49.0
calibration,2929,Normal,16,26.7041,4.0,751.0,753.0,135.0,0.0,1754.0,100.0,1186.0,9505.0,9020.0,-1523.0,25.0,16375.0,19358.0,-344.0,16064.0,349.0,0.0,27860.0,49.0
calibration,2929,Normal,17,27.6982,4.0,752.0,753.0,133.0,0.0,1766.0,101.0,1185.0,9481.0,9019.0,-859.0,25.0,16922.0,19406.0,794.0,16060.0,353.0,0.0,27812.0,49.0
calibration,2929,Normal,18,28.7178,4.0,751.0,753.0,133.0,0.0,1770.0,101.0,1186.0,9437.0,9065.0,-1791.0,25.0,16339.0,19292.0,834.0,16556.0,355.0,0.0,27900.0,49.0
calibration,2929,Normal,19,29.7383,4.0,752.0,752.0,134.0,0.0,1766.0,100.0,1182.0,9498.0,9039.0,-2488.0,25.0,16445.0,19418.0,490.0,16514.0,347.0,0.0,27798.0,49.0
calibration,2929,Normal,20,30.7578,4.0,752.0,754.0,135.0,0.0,1778.0,101.0,1187.0,9450.0,9078.0,-837.0,25.0,16330.0,19282.0,776.0,16606.0,346.0,1.0,27900.0,49.0
calibration,2929,Normal,21,31.7783,4.0,752.0,753.0,133.0,0.0,1777.0,102.0,1183.0,9466.0,9044.0,-1493.0,24.0,16177.0,19206.0,1372.0,16270.0,348.0,0.0,27772.0,49.0
calibration,2929,Normal,22,32.7979,4.0,752.0,754.0,133.0,0.0,1778.0,100.0,1185.0,9499.0,9027.0,-674.0,24.0,16650.0,19378.0,166.0,16060.0,349.0,0.0,27938.0,49.0
calibration,2929,Normal,23,33.8184,4.0,751.0,753.0,141.0,0.0,1779.0,100.0,1181.0,9431.0,9037.0,-495.0,25.0,16154.0,19332.0,56.0,16426.0,343.0,0.0,27806.0,49.0
calibration,2929,Normal,24,34.8369,4.0,752.0,754.0,136.0,0.0,1783.0,100.0,1186.0,9476.0,9064.0,-2279.0,24.0,16009.0,19394.0,63.0,16850.0,344.0,0.0,27868.0,49.0
calibration,2929,Normal,25,35.8584,4.0,752.0,753.0,135.0,0.0,1782.0,101.0,1183.0,9496.0,9012.0,-1914.0,24.0,16289.0,19182.0,380.0,16382.0,357.0,0.0,27986.0,49.0
calibration,2929,Normal,26,36.8779,4.0,752.0,753.0,134.0,0.0,1779.0,102.0,1188.0,9414.0,9055.0,-147.0,24.0,16340.0,19284.0,86.0,16634.0,354.0,0.0,27786.0,49.0
calibration,2929,Normal,27,37.8984,4.0,752.0,753.0,132.0,0.0,1782.0,102.0,1184.0,9465.0,9033.0,-1016.0,25.0,16232.0,19418.0,14.0,16276.0,350.0,0.0,27992.0,49.0
calibration,2929,Normal,28,38.9443,4.0,752.0,753.0,134.0,0.0,1783.0,101.0,1188.0,9420.0,9055.0,-995.0,24.0,16183.0,19176.0,-30.0,16766.0,349.0,0.0,27868.0,49.0
calibration,2929,Normal,29,39.9385,4.0,751.0,753.0,132.0,0.0,1782.0,101.0,1180.0,9409.0,9101.0,-333.0,24.0,16134.0,19390.0,278.0,16230.0,354.0,1.0,27870.0,49.0
calibration,2929,Normal,30,40.958,4.0,752.0,752.0,134.0,0.0,1789.0,101.0,1190.0,9443.0,9062.0,194.0,23.0,16957.0,19244.0,1128.0,16130.0,360.0,0.0,28028.0,49.0
calibration,2929,Normal,31,42.0644,4.0,751.0,752.0,132.0,0.0,1782.0,100.0,1181.0,9453.0,9061.0,-988.0,24.0,16197.0,19108.0,152.0,16530.0,349.0,0.0,27966.0,49.0
calibration,2929,Normal,32,43.0371,4.0,752.0,753.0,132.0,0.0,1780.0,101.0,1189.0,9437.0,9116.0,-564.0,24.0,16465.0,19254.0,294.0,16238.0,350.0,0.0,27816.0,49.0
calibration,2929,Normal,33,44.0576,4.0,752.0,754.0,133.0,0.0,1779.0,101.0,1182.0,9471.0,9044.0,-290.0,25.0,16656.0,19324.0,342.0,16490.0,345.0,0.0,28028.0,49.0
calibration,2929,Normal,34,45.0771,4.0,751.0,753.0,131.0,0.0,1774.0,101.0,1189.0,9431.0,9093.0,-336.0,24.0,16382.0,19110.0,6.0,16466.0,358.0,0.0,27822.0,49.0
calibration,2929,Normal,35,46.0957,4.0,752.0,753.0,132.0,0.0,1772.0,100.0,1182.0,9454.0,9080.0,-1000.0,25.0,16361.0,19136.0,46.0,16148.0,359.0,1.0,27832.0,49.0
calibration,2929,Normal,36,47.1162,4.0,752.0,753.0,136.0,0.0,1772.0,101.0,1189.0,9455.0,9070.0,-616.0,24.0,16508.0,19182.0,692.0,16510.0,347.0,0.0,27882.0,49.0
calibration,2929,Normal,37,48.1758,4.0,751.0,752.0,133.0,0.0,1769.0,101.0,1185.0,9440.0,9066.0,-1683.0,25.0,16190.0,19116.0,592.0,16526.0,355.0,0.0,27980.0,49.0
calibration,2929,Normal,38,49.2207,4.0,751.0,752.0,134.0,0.0,1773.0,101.0,1188.0,9441.0,9076.0,-515.0,23.0,16693.0,19352.0,-31.0,16378.0,349.0,0.0,27842.0,49.0
calibration,2929,Normal,39,50.2158,4.0,752.0,754.0,135.0,0.0,1757.0,100.0,1181.0,9414.0,9048.0,-364.0,24.0,16504.0,19324.0,-326.0,16756.0,347.0,0.0,27922.0,49.0
calibration,2929,Normal,40,51.2383,4.0,752.0,753.0,134.0,0.0,1761.0,100.0,1188.0,9512.0,9031.0,-509.0,23.0,16339.0,19390.0,178.0,16432.0,349.0,1.0,27994.0,49.0
calibration,2929,Normal,41,52.2568,4.0,752.0,752.0,132.0,0.0,1749.0,101.0,1180.0,9451.0,9097.0,-12.0,25.0,16251.0,19236.0,-335.0,16496.0,355.0,0.0,27994.0,49.0
calibration,2929,Normal,42,53.2773,4.0,752.0,752.0,135.0,0.0,1737.0,101.0,1187.0,9442.0,9068.0,-579.0,24.0,16410.0,19312.0,-429.0,16422.0,343.0,0.0,27906.0,49.0
calibration,2929,Normal,43,54.2979,4.0,751.0,753.0,136.0,0.0,1605.0,100.0,1185.0,9518.0,9006.0,-347.0,24.0,16604.0,19256.0,-701.0,16476.0,348.0,0.0,27882.0,49.0
calibration,2929,Normal,44,55.3174,4.0,752.0,753.0,136.0,0.0,1296.0,101.0,1195.0,9492.0,9025.0,-705.0,24.0,16627.0,19550.0,-80.0,16498.0,350.0,1.0,27726.0,49.0
calibration,2929,Normal,45,56.3369,4.0,752.0,753.0,136.0,1.0,1098.0,100.0,1188.0,9434.0,9031.0,-225.0,25.0,16542.0,19590.0,-94.0,16838.0,349.0,0.0,27636.0,49.0
calibration,2929,Normal,46,57.3574,4.0,752.0,754.0,134.0,0.0,888.0,101.0,1190.0,9440.0,9057.0,313.0,25.0,16517.0,19736.0,-322.0,16708.0,345.0,0.0,27596.0,49.0
calibration,2929,Normal,47,58.3769,5.0,752.0,754.0,135.0,0.0,752.0,101.0,1211.0,9476.0,8985.0,-1358.0,26.0,16437.0,19838.0,-584.0,16546.0,348.0,0.0,27538.0,49.0
calibration,2929,Normal,48,59.3975,5.0,752.0,754.0,135.0,0.0,696.0,100.0,1208.0,9425.0,9051.0,-1118.0,25.0,16164.0,19880.0,-386.0,16662.0,352.0,0.0,27518.0,49.0
calibration,2929,Normal,49,60.417,5.0,752.0,754.0,135.0,0.0,691.0,100.0,1191.0,9487.0,9017.0,-555.0,25.0,16218.0,19884.0,147.0,16810.0,351.0,0.0,27534.0,50.0
calibration,2929,Normal,50,61.4658,5.0,752.0,755.0,135.0,0.0,683.0,101.0,1184.0,9476.0,9062.0,567.0,24.0,16510.0,19948.0,-586.0,16614.0,352.0,0.0,27438.0,50.0
calibration,2929,Normal,51,62.4873,5.0,752.0,755.0,133.0,0.0,671.0,101.0,1187.0,9497.0,8992.0,-486.0,24.0,16397.0,19956.0,-85.0,16546.0,348.0,0.0,27470.0,50.0
calibration,2929,Normal,52,63.5068,5.0,752.0,753.0,133.0,0.0,667.0,100.0,1184.0,9459.0,9031.0,-884.0,25.0,16297.0,19958.0,-340.0,16438.0,346.0,0.0,27516.0,50.0
